Designator,Mid X,Mid Y,Rotation,Layer
C1,133.53,-100.305,90.0,top
C2,132.34,-100.875,90.0,top
C3,130.63,-101.095,90.0,top
C4,135.045,-106.185,0.0,top
C5,134.48,-107.375,0.0,top
C6,134.645,-108.725,0.0,top
C7,132.94,-106.115,0.0,top
J1,127.38,-106.49,180.0,top
R2,131.835,-110.625,0.0,top
R3,129.72,-109.395,270.0,top
R4,129.72,-107.525,270.0,top
U1,131.67,-108.23,90.0,top
U2,134.595,-103.45,90.0,top
